"SourceFile";"Var";"Pic";"DateTime";"Nb";"Model";"ImageWidth";"ImageHeight";"FocusDistance";"FNumber";"ExposureTime";"ISO";"WB_RBLevels";"DOF";"FOV";"ShutterSpeed";"Aperture";"Flash";"FocalLength";"Quality";"RedBalance";"BlueBalance";"Time"
"./data/TuberColorSamples/A117/DSC_0062.NEF";"A117";"DSC_0062";2021-05-06 10:09:02;29;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;200;"1.296875 2.41015625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,41015625;840
"./data/TuberColorSamples/A117/DSC_0063.NEF";"A117";"DSC_0063";2021-05-06 10:09:32;30;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;200;"1.30078125 2.40625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,30078125;2,40625;870
"./data/TuberColorSamples/A14/DSC_0002.NEF";"A14";"DSC_0002";2021-05-18 09:21:39;1;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3046875 2.34375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3046875;2,34375;0
"./data/TuberColorSamples/A14/DSC_0003.NEF";"A14";"DSC_0003";2021-05-18 09:22:09;2;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3046875 2.34375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3046875;2,34375;30
"./data/TuberColorSamples/A14/DSC_0004.NEF";"A14";"DSC_0004";2021-05-18 09:22:39;3;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.30078125 2.34375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,30078125;2,34375;60
"./data/TuberColorSamples/A14/DSC_0005.NEF";"A14";"DSC_0005";2021-05-18 09:23:09;4;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.296875 2.34375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,34375;90
"./data/TuberColorSamples/A14/DSC_0006.NEF";"A14";"DSC_0006";2021-05-18 09:23:39;5;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.34375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,34375;120
"./data/TuberColorSamples/A14/DSC_0007.NEF";"A14";"DSC_0007";2021-05-18 09:24:09;6;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.29296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,3515625;150
"./data/TuberColorSamples/A14/DSC_0008.NEF";"A14";"DSC_0008";2021-05-18 09:24:39;7;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,3515625;180
"./data/TuberColorSamples/A14/DSC_0009.NEF";"A14";"DSC_0009";2021-05-18 09:25:09;8;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,3515625;210
"./data/TuberColorSamples/A14/DSC_0010.NEF";"A14";"DSC_0010";2021-05-18 09:25:39;9;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,3515625;240
"./data/TuberColorSamples/A14/DSC_0011.NEF";"A14";"DSC_0011";2021-05-18 09:26:09;10;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,3515625;270
"./data/TuberColorSamples/A14/DSC_0012.NEF";"A14";"DSC_0012";2021-05-18 09:26:39;11;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.3515625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,3515625;300
"./data/TuberColorSamples/A14/DSC_0013.NEF";"A14";"DSC_0013";2021-05-18 09:27:09;12;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.35546875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,35546875;330
"./data/TuberColorSamples/A14/DSC_0014.NEF";"A14";"DSC_0014";2021-05-18 09:27:39;13;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.35546875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,35546875;360
"./data/TuberColorSamples/A14/DSC_0015.NEF";"A14";"DSC_0015";2021-05-18 09:28:09;14;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.296875 2.359375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,359375;390
"./data/TuberColorSamples/A14/DSC_0016.NEF";"A14";"DSC_0016";2021-05-18 09:28:39;15;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.296875 2.36328125 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,36328125;420
"./data/TuberColorSamples/A14/DSC_0017.NEF";"A14";"DSC_0017";2021-05-18 09:29:09;16;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.296875 2.36328125 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,296875;2,36328125;450
"./data/TuberColorSamples/A14/DSC_0018.NEF";"A14";"DSC_0018";2021-05-18 09:29:39;17;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;480
"./data/TuberColorSamples/A14/DSC_0019.NEF";"A14";"DSC_0019";2021-05-18 09:30:09;18;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.29296875 2.3671875 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,3671875;510
"./data/TuberColorSamples/A14/DSC_0020.NEF";"A14";"DSC_0020";2021-05-18 09:30:39;19;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.3671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,3671875;540
"./data/TuberColorSamples/A14/DSC_0021.NEF";"A14";"DSC_0021";2021-05-18 09:31:09;20;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;570
"./data/TuberColorSamples/A14/DSC_0022.NEF";"A14";"DSC_0022";2021-05-18 09:31:39;21;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;600
"./data/TuberColorSamples/A14/DSC_0023.NEF";"A14";"DSC_0023";2021-05-18 09:32:09;22;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;630
"./data/TuberColorSamples/A14/DSC_0024.NEF";"A14";"DSC_0024";2021-05-18 09:32:39;23;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;660
"./data/TuberColorSamples/A14/DSC_0025.NEF";"A14";"DSC_0025";2021-05-18 09:33:09;24;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;690
"./data/TuberColorSamples/A14/DSC_0026.NEF";"A14";"DSC_0026";2021-05-18 09:33:39;25;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;720
"./data/TuberColorSamples/A14/DSC_0027.NEF";"A14";"DSC_0027";2021-05-18 09:34:09;26;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;750
"./data/TuberColorSamples/A14/DSC_0028.NEF";"A14";"DSC_0028";2021-05-18 09:34:39;27;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;780
"./data/TuberColorSamples/A14/DSC_0029.NEF";"A14";"DSC_0029";2021-05-18 09:35:09;28;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;810
"./data/TuberColorSamples/A14/DSC_0030.NEF";"A14";"DSC_0030";2021-05-18 09:35:39;29;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;840
"./data/TuberColorSamples/A14/DSC_0031.NEF";"A14";"DSC_0031";2021-05-18 09:36:09;30;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.29296875 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,29296875;2,37109375;870
"./data/TuberColorSamples/A24/DSC_0002.NEF";"A24";"DSC_0002";2021-05-17 11:12:05;1;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.328125 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,328125;2,37109375;0
"./data/TuberColorSamples/A24/DSC_0003.NEF";"A24";"DSC_0003";2021-05-17 11:12:35;2;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.328125 2.3671875 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,328125;2,3671875;30
"./data/TuberColorSamples/A24/DSC_0004.NEF";"A24";"DSC_0004";2021-05-17 11:13:05;3;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.328125 2.3671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,328125;2,3671875;60
"./data/TuberColorSamples/A24/DSC_0005.NEF";"A24";"DSC_0005";2021-05-17 11:13:35;4;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.32421875 2.375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,32421875;2,375;90
"./data/TuberColorSamples/A24/DSC_0006.NEF";"A24";"DSC_0006";2021-05-17 11:14:05;5;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.32421875 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,32421875;2,37109375;120
"./data/TuberColorSamples/A24/DSC_0007.NEF";"A24";"DSC_0007";2021-05-17 11:14:35;6;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.32421875 2.3671875 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,32421875;2,3671875;150
"./data/TuberColorSamples/A24/DSC_0008.NEF";"A24";"DSC_0008";2021-05-17 11:15:05;7;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.32421875 2.36328125 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,32421875;2,36328125;180
"./data/TuberColorSamples/A24/DSC_0009.NEF";"A24";"DSC_0009";2021-05-17 11:15:35;8;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37109375;210
"./data/TuberColorSamples/A24/DSC_0010.NEF";"A24";"DSC_0010";2021-05-17 11:16:05;9;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.3203125 2.36328125 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,36328125;240
"./data/TuberColorSamples/A24/DSC_0011.NEF";"A24";"DSC_0011";2021-05-17 11:16:35;10;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37109375;270
"./data/TuberColorSamples/A24/DSC_0012.NEF";"A24";"DSC_0012";2021-05-17 11:17:05;11;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3203125 2.3671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,3671875;300
"./data/TuberColorSamples/A24/DSC_0013.NEF";"A24";"DSC_0013";2021-05-17 11:17:35;12;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37109375;330
"./data/TuberColorSamples/A24/DSC_0014.NEF";"A24";"DSC_0014";2021-05-17 11:18:05;13;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.37109375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37109375;360
"./data/TuberColorSamples/A24/DSC_0015.NEF";"A24";"DSC_0015";2021-05-17 11:18:35;14;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,375;390
"./data/TuberColorSamples/A24/DSC_0016.NEF";"A24";"DSC_0016";2021-05-17 11:19:05;15;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;220;"1.3203125 2.37890625 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37890625;420
"./data/TuberColorSamples/A24/DSC_0017.NEF";"A24";"DSC_0017";2021-05-17 11:19:35;16;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3203125 2.37890625 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37890625;450
"./data/TuberColorSamples/A24/DSC_0018.NEF";"A24";"DSC_0018";2021-05-17 11:20:05;17;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3203125 2.3828125 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,3828125;480
"./data/TuberColorSamples/A24/DSC_0019.NEF";"A24";"DSC_0019";2021-05-17 11:20:35;18;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.31640625 2.38671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,31640625;2,38671875;510
"./data/TuberColorSamples/A24/DSC_0020.NEF";"A24";"DSC_0020";2021-05-17 11:21:05;19;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.3203125 2.375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,375;540
"./data/TuberColorSamples/A24/DSC_0021.NEF";"A24";"DSC_0021";2021-05-17 11:21:35;20;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.3203125 2.3671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,3671875;570
"./data/TuberColorSamples/A24/DSC_0022.NEF";"A24";"DSC_0022";2021-05-17 11:22:05;21;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.3203125 2.36328125 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,36328125;600
"./data/TuberColorSamples/A24/DSC_0023.NEF";"A24";"DSC_0023";2021-05-17 11:22:35;22;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.3203125 2.359375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,359375;630
"./data/TuberColorSamples/A24/DSC_0024.NEF";"A24";"DSC_0024";2021-05-17 11:23:05;23;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.3203125 2.359375 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,359375;660
"./data/TuberColorSamples/A24/DSC_0025.NEF";"A24";"DSC_0025";2021-05-17 11:23:35;24;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3203125 2.3671875 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,3671875;690
"./data/TuberColorSamples/A24/DSC_0026.NEF";"A24";"DSC_0026";2021-05-17 11:24:05;25;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;220;"1.3203125 2.37109375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,37109375;720
"./data/TuberColorSamples/A24/DSC_0027.NEF";"A24";"DSC_0027";2021-05-17 11:24:35;26;"NIKON D5600";6016;4016;0,749894209332456;3,5;0,01666666667;250;"1.32421875 2.36328125 1 1";"0.647370681220364 0.891001306273299";"66.1012971700423 0.975858945776608";0,01666666667;3,5;24;18;"RAW    ";1,32421875;2,36328125;750
"./data/TuberColorSamples/A24/DSC_0028.NEF";"A24";"DSC_0028";2021-05-17 11:25:05;27;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.3203125 2.375 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,375;780
"./data/TuberColorSamples/A24/DSC_0029.NEF";"A24";"DSC_0029";2021-05-17 11:25:35;28;"NIKON D5600";6016;4016;0,668343917568615;3,5;0,01666666667;250;"1.3203125 2.3828125 1 1";"0.585894979797548 0.777798042676996";"65.9439600222343 0.86712522342482";0,01666666667;3,5;24;18;"RAW    ";1,3203125;2,3828125;810
